# y+          
# Time          	patch           	min             	max             	average         
0.238461        	bottom	1.26071431e-01	3.48100736e-01	1.31608086e-01
0.23924         	bottom	1.25946323e-01	3.48095337e-01	1.31497620e-01
0.240019        	bottom	1.25821807e-01	3.48089797e-01	1.31387728e-01
0.240797        	bottom	1.25697880e-01	3.48084132e-01	1.31278404e-01
0.241576        	bottom	1.25574535e-01	3.48078357e-01	1.31169645e-01
0.242355        	bottom	1.25451770e-01	3.48072487e-01	1.31061445e-01
0.243133        	bottom	1.25329578e-01	3.48066538e-01	1.30953801e-01
0.243912        	bottom	1.25207955e-01	3.48060525e-01	1.30846707e-01
0.244691        	bottom	1.25086897e-01	3.48054462e-01	1.30740159e-01
0.245469        	bottom	1.24966399e-01	3.48048366e-01	1.30634154e-01
0.246248        	bottom	1.24846457e-01	3.48042251e-01	1.30528685e-01
0.247027        	bottom	1.24727066e-01	3.48036131e-01	1.30423750e-01
0.247805        	bottom	1.24608221e-01	3.48030020e-01	1.30319344e-01
0.248584        	bottom	1.24489919e-01	3.48023932e-01	1.30215462e-01
0.249363        	bottom	1.24372154e-01	3.48017876e-01	1.30112102e-01
0.250141        	bottom	1.24254923e-01	3.48011868e-01	1.30009258e-01
0.25092         	bottom	1.24138222e-01	3.48005918e-01	1.29906927e-01
0.251699        	bottom	1.24022046e-01	3.48000035e-01	1.29805104e-01
0.252477        	bottom	1.23906391e-01	3.47994231e-01	1.29703786e-01
0.253256        	bottom	1.23791253e-01	3.47988513e-01	1.29602970e-01
0.254035        	bottom	1.23676628e-01	3.47982887e-01	1.29502650e-01
0.254813        	bottom	1.23562512e-01	3.47977362e-01	1.29402824e-01
0.255592        	bottom	1.23448901e-01	3.47971943e-01	1.29303487e-01
0.256371        	bottom	1.23335791e-01	3.47966634e-01	1.29204636e-01
0.257149        	bottom	1.23223179e-01	3.47961439e-01	1.29106268e-01
0.257928        	bottom	1.23111059e-01	3.47956361e-01	1.29008378e-01
0.258707        	bottom	1.22999430e-01	3.47951402e-01	1.28910963e-01
0.259485        	bottom	1.22888286e-01	3.47946563e-01	1.28814019e-01
0.260264        	bottom	1.22777624e-01	3.47941843e-01	1.28717544e-01
0.261043        	bottom	1.22667441e-01	3.47937238e-01	1.28621533e-01
0.261821        	bottom	1.22557732e-01	3.47932746e-01	1.28525982e-01
0.2626          	bottom	1.22448495e-01	3.47928364e-01	1.28430889e-01
0.263379        	bottom	1.22339726e-01	3.47924087e-01	1.28336250e-01
0.264157        	bottom	1.22231420e-01	3.47919910e-01	1.28242062e-01
0.264936        	bottom	1.22123575e-01	3.47915826e-01	1.28148321e-01
0.265715        	bottom	1.22016188e-01	3.47911828e-01	1.28055024e-01
0.266493        	bottom	1.21909254e-01	3.47907909e-01	1.27962168e-01
0.267272        	bottom	1.21802771e-01	3.47904061e-01	1.27869748e-01
0.268051        	bottom	1.21696735e-01	3.47900275e-01	1.27777763e-01
0.26883         	bottom	1.21591142e-01	3.47896540e-01	1.27686209e-01
0.269608        	bottom	1.21485990e-01	3.47892847e-01	1.27595082e-01
0.270387        	bottom	1.21381276e-01	3.47889184e-01	1.27504380e-01
0.271166        	bottom	1.21276995e-01	3.47885541e-01	1.27414099e-01
0.271944        	bottom	1.21173146e-01	3.47881909e-01	1.27324236e-01
0.272723        	bottom	1.21069724e-01	3.47878274e-01	1.27234787e-01
0.273502        	bottom	1.20966727e-01	3.47874626e-01	1.27145751e-01
0.27428         	bottom	1.20864151e-01	3.47870951e-01	1.27057123e-01
0.275059        	bottom	1.20761994e-01	3.47867241e-01	1.26968900e-01
0.275838        	bottom	1.20660253e-01	3.47863483e-01	1.26881080e-01
0.276616        	bottom	1.20558924e-01	3.47859666e-01	1.26793659e-01
0.277395        	bottom	1.20458005e-01	3.47855780e-01	1.26706635e-01
0.278174        	bottom	1.20357492e-01	3.47851813e-01	1.26620004e-01
0.278952        	bottom	1.20257384e-01	3.47847760e-01	1.26533764e-01
0.279731        	bottom	1.20157676e-01	3.47843609e-01	1.26447911e-01
0.28051         	bottom	1.20058366e-01	3.47839351e-01	1.26362443e-01
0.281288        	bottom	1.19959452e-01	3.47834979e-01	1.26277357e-01
0.282067        	bottom	1.19860931e-01	3.47830485e-01	1.26192649e-01
0.282846        	bottom	1.19762799e-01	3.47825862e-01	1.26108317e-01
0.283624        	bottom	1.19665054e-01	3.47821104e-01	1.26024358e-01
0.284403        	bottom	1.19567694e-01	3.47816207e-01	1.25940770e-01
0.285182        	bottom	1.19470715e-01	3.47811166e-01	1.25857549e-01
0.28596         	bottom	1.19374116e-01	3.47805977e-01	1.25774693e-01
0.286739        	bottom	1.19277893e-01	3.47800640e-01	1.25692199e-01
0.287518        	bottom	1.19182024e-01	3.47795134e-01	1.25610047e-01
0.288298        	bottom	1.19086525e-01	3.47789487e-01	1.25528251e-01
0.289077        	bottom	1.18991391e-01	3.47783695e-01	1.25446807e-01
0.289857        	bottom	1.18896621e-01	3.47777756e-01	1.25365711e-01
0.290637        	bottom	1.18802211e-01	3.47771673e-01	1.25284961e-01
0.291416        	bottom	1.18708159e-01	3.47765451e-01	1.25204555e-01
0.292196        	bottom	1.18614463e-01	3.47759093e-01	1.25124491e-01
0.292975        	bottom	1.18521121e-01	3.47752606e-01	1.25044767e-01
0.293755        	bottom	1.18428131e-01	3.47745995e-01	1.24965379e-01
0.294534        	bottom	1.18335491e-01	3.47739269e-01	1.24886327e-01
0.295314        	bottom	1.18243198e-01	3.47732434e-01	1.24807607e-01
0.296093        	bottom	1.18151250e-01	3.47725499e-01	1.24729218e-01
0.296873        	bottom	1.18059646e-01	3.47718471e-01	1.24651158e-01
0.297652        	bottom	1.17968382e-01	3.47711360e-01	1.24573423e-01
0.298432        	bottom	1.17877457e-01	3.47704176e-01	1.24496013e-01
0.299211        	bottom	1.17786869e-01	3.47696929e-01	1.24418925e-01
0.299991        	bottom	1.17696616e-01	3.47689629e-01	1.24342157e-01
