# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
0                   	0.000000000000e+00	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	1.500000000000e-04	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	7.500000000000e+00	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	2.000000000000e-05	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0
42                  	1.888493523989e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	6.504190605177e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.262391574630e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
43                  	1.890591478559e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	7.135820923808e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.404158933825e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
44                  	1.892589951914e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	7.782882665777e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.555180137571e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
45                  	1.894495563839e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	8.439076236885e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.714813552948e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
46                  	1.896317539832e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.097824048940e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.882256257325e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
47                  	1.898058945812e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.752654590753e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.056592779765e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
48                  	1.899724079403e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.039738491740e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.236820700063e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
49                  	1.901312651509e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.102615881513e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.417240938641e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
50                  	1.902825372133e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.163315378384e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.579126679289e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
51                  	1.904261877309e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.219945322654e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.739142863533e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
