#             x      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
      1.1072057     0.085196744   0.00096174483  -1.4250527e-20     -0.16689292    -0.085192054   2.8487815e-21   5.1064005e-21   1.8355994e-20  -5.1252224e-38       5.4755909    0.0063022891  -4.4577956e-23      0.07738286     0.014567084    0.0001186818       5.4108008
      1.1188127     0.085171465   0.00058331718  -1.3715374e-20     -0.16732608    -0.085166248   3.0686044e-20  -8.7418372e-20  -2.3899058e-20  -5.5049105e-38       5.4765798    0.0063110579  -2.2200544e-22     0.077276808     0.014507019   0.00011875717       5.3737848
      1.1305407     0.085109439   0.00025803942   2.1009746e-21     -0.16770399    -0.085104557   1.5483304e-20  -2.7642286e-19  -1.2132808e-19   1.2386875e-39       5.4775784    0.0063158174  -3.6316413e-22     0.077170549     0.014447294   0.00011883731       5.3369541
      1.1423911     0.085017639  -2.0627696e-05   1.8479067e-20     -0.16803581    -0.085012172  -2.3787257e-20  -1.8569775e-19  -9.2045463e-20   -5.965744e-39       5.4785866    0.0063170703  -1.6593889e-22     0.077064084     0.014387911   0.00011892207       5.3003088
      1.1543651     0.084900295  -0.00025826701    1.468215e-20     -0.16832748    -0.084894212  -1.6776232e-20   -3.360948e-21   -1.251367e-20   -1.294796e-38       5.4796039    0.0063152647     7.74459e-23     0.076957417     0.014328867   0.00011901132        5.263849
      1.1664639      0.08476045  -0.00045995288   6.9791104e-21     -0.16858452    -0.084754241   1.2423902e-20  -1.0689815e-20  -1.8159369e-20  -1.2338183e-39       5.4806304    0.0063108012   1.8511754e-22     0.076850547     0.014270163   0.00011910496       5.2275746
      1.1786889     0.084601325  -0.00063053318  -3.1943307e-21     -0.16880999    -0.084594965   1.7959206e-20   -1.311979e-19  -7.5476497e-20   3.3448555e-38       5.4816656    0.0063040331   2.4726079e-22     0.076743477     0.014211798   0.00011920293       5.1914858
      1.1910414     0.084425337  -0.00077425236  -1.3455091e-20     -0.16900935    -0.084418955  -8.5019577e-22  -2.0205246e-19  -1.0053225e-19   7.3087897e-39       5.4827096    0.0062952676   1.0244538e-22     0.076636208     0.014153771   0.00011930515       5.1555824
      1.2035227      0.08423509  -0.00089467732  -6.7049322e-21     -0.16918602    -0.084228607   -1.890168e-20  -1.3254769e-19  -5.9430725e-20  -4.3009867e-38       5.4837622     0.006284775  -8.9495725e-23     0.076528742     0.014096082   0.00011941155       5.1198645
      1.2161342     0.084032563  -0.00099504823   3.1966054e-21     -0.16934323    -0.084026105   -1.038198e-20  -1.5447168e-20  -3.8398479e-21  -6.9188621e-39       5.4848233    0.0062727926    -6.17406e-23      0.07642108     0.014038731   0.00011952209       5.0843321
      1.2288773     0.083819565   -0.0010783332   -1.001216e-22     -0.16948393    -0.083813225   1.3076678e-20  -4.5097959e-20  -1.7125662e-20    8.419223e-38       5.4858929    0.0062595258  -5.9089971e-24     0.076313224     0.013981716   0.00011963672        5.048985
      1.2417532     0.083597541   -0.0011471784  -5.4300655e-22     -0.16961079    -0.083591319   5.4252383e-21  -1.8253807e-19  -7.5432633e-20   6.4326051e-38       5.4869707    0.0062451507  -6.6107412e-23     0.076205176     0.013925036    0.0001197554       5.0138231
      1.2547634     0.083367568   -0.0012038112   5.1457196e-21     -0.16972607    -0.083361435  -2.0841252e-20  -1.1462396e-19  -4.1799315e-20   -3.046691e-38       5.4880569    0.0062298171  -1.9633514e-23     0.076096938     0.013868692   0.00011987811       4.9788465
      1.2679093     0.083130556   -0.0012500215  -4.2381243e-21     -0.16983154     -0.08312452  -1.4736477e-20   5.3747509e-20   3.5733814e-20  -5.8926611e-38       5.4891513     0.006213654   6.8923146e-23      0.07598851     0.013812682   0.00012000484       4.9440549
      1.2811922     0.082887417     -0.00128735  -1.4576033e-20     -0.16992865    -0.082881558    2.089321e-21   7.4740649e-20   4.9697324e-20  -4.2337044e-38       5.4902539    0.0061967734  -1.3672976e-22     0.075879894     0.013757005   0.00012013558       4.9094483
      1.2946137     0.082639015   -0.0013172719   4.7168277e-21     -0.17001887    -0.082633407  -5.8231321e-21   7.8398212e-20   4.8458278e-20  -8.9491004e-39       5.4913647    0.0061792711  -3.2059693e-22     0.075771093     0.013701661   0.00012027031       4.8750264
      1.3081752     0.082385951   -0.0013411525   2.2458851e-20      -0.1701036    -0.082380578  -6.9625735e-21   1.7953224e-19   7.8545693e-20   1.8148421e-38       5.4924837    0.0061612264   6.6061814e-25     0.075662108     0.013646649   0.00012040902       4.8407892
      1.3218781     0.082128499   -0.0013600065   3.2678466e-21     -0.17018393    -0.082123265     1.96313e-20   1.6611491e-19   6.4257035e-20   3.2258731e-40       5.4936109    0.0061427039   2.9297788e-22     0.075552939     0.013591967   0.00012055173       4.8067364
       1.335724     0.081866862   -0.0013744038  -2.0981461e-20     -0.17026042    -0.081861717   3.2305342e-20  -3.6746705e-20  -2.4681003e-20   2.0292275e-38       5.4947462    0.0061237598   8.0499262e-23      0.07544359     0.013537616   0.00012069845       4.7728678
      1.3497142     0.081601504   -0.0013847411  -1.9425654e-20     -0.17033334     -0.08159654   7.5123883e-21  -2.0300411e-19  -9.4392055e-20   7.8795629e-38       5.4958897    0.0061044471  -2.9568084e-22     0.075334061     0.013483593   0.00012084918       4.7391832
      1.3638503     0.081333121   -0.0013916348    5.268586e-21     -0.17040325     -0.08132848  -3.9131315e-20  -1.5153347e-19  -6.7712189e-20   1.0793237e-37       5.4970414    0.0060848144  -4.6238514e-22     0.075224355     0.013429898   0.00012100394       4.7056824
      1.3781338     0.081062198   -0.0013959304   2.7628286e-20     -0.17047103    -0.081057892   -5.405616e-20     2.11411e-19   8.8597399e-20   5.1885935e-38       5.4982012    0.0060649004  -1.3710068e-22     0.075114472      0.01337653   0.00012116273       4.6723652
      1.3925664     0.080788683   -0.0013982629   1.3971135e-20     -0.17053749    -0.080784558  -2.6037842e-21   4.1149661e-19   1.7114212e-19  -9.0080076e-38       5.4993691    0.0060447326   3.3499861e-22     0.075004414     0.013323488   0.00012132556       4.6392313
      1.4071494     0.080512252   -0.0013986313  -1.2118922e-20      -0.1706027    -0.080508125   3.3459895e-20   1.4117031e-19   5.6614441e-20  -1.3260263e-37       5.5005453    0.0060243335   2.6021816e-22     0.074894184      0.01327077   0.00012149247       4.6062804
      1.4218845     0.080232971   -0.0013965625  -7.5566988e-21     -0.17066605    -0.080228866   9.5851441e-21  -3.9255419e-20  -2.1514897e-20  -1.4714368e-38       5.5017296    0.0060037324  -2.4624421e-23     0.074783782     0.013218376   0.00012166349       4.5735122
      1.4367733     0.079951636   -0.0013918081   9.1793728e-21     -0.17072708    -0.079947773   -1.014962e-21   2.1018262e-20  -3.3498876e-21   4.4580207e-38       5.5029221    0.0059829679   4.1972046e-23      0.07467321     0.013166305   0.00012183864       4.5409264
      1.4518173       0.0796693   -0.0013847715    9.680473e-21      -0.1707862    -0.079665818    3.239921e-21  -3.6332762e-20  -3.6411227e-20   4.1628708e-39       5.5041227    0.0059620785   2.5339452e-22     0.074562471     0.013114555   0.00012201791       4.5085228
      1.4670183     0.079386516    -0.001376217  -6.4437039e-21     -0.17084429     -0.07938336   3.9843425e-21  -4.9748784e-20  -3.4403996e-20   8.9896565e-38       5.5053316    0.0059410929   3.3198552e-22     0.074451564     0.013063125   0.00012220132        4.476301
      1.4823778      0.07910314   -0.0013666563  -2.4384132e-20     -0.17090205    -0.079100128   2.3393939e-20  -1.7560467e-19  -6.0421236e-20   5.0237565e-38       5.5065488    0.0059200286   4.8812322e-23     0.074340493     0.013012014   0.00012238887       4.4442606
      1.4978975     0.078818782   -0.0013559319  -1.5253352e-20     -0.17095937    -0.078815726   8.6130474e-21   -3.898877e-19  -1.4377444e-19  -9.9210256e-38       5.5077742       0.0058989  -4.2515404e-22     0.074229259     0.012961221   0.00012258061       4.4124014
       1.513579     0.078533529   -0.0013434331   1.3890563e-20     -0.17101551     -0.07853046  -3.4364462e-20  -1.8613652e-19  -7.3374502e-20  -2.6344479e-38        5.509008    0.0058777306   -4.185907e-22     0.074117863     0.012910745   0.00012277658       4.3807228
       1.529424     0.078248264   -0.0013288758   1.7116359e-20     -0.17106994    -0.078245428  -3.8436149e-20   1.5231261e-19   5.6356308e-20   4.5089429e-39       5.5102501    0.0058565556   2.1634525e-23     0.074006307     0.012860583   0.00012297678       4.3492247
      1.5454344       0.0779641   -0.0013127663  -3.0714176e-21     -0.17112317    -0.077961656  -2.8323418e-20   2.9777046e-19   1.2561635e-19  -5.9869581e-40       5.5115006     0.005835409   1.2109576e-22     0.073894593     0.012810736   0.00012318121       4.3179065
      1.5616116     0.077681514   -0.0012960537  -3.5896987e-21     -0.17117631    -0.077679407  -2.8367164e-20    4.584813e-19   2.1268549e-19    1.198672e-37       5.5127595    0.0058143114  -8.4335191e-23     0.073782722     0.012761201   0.00012338988       4.2867679
      1.5779576     0.077400089   -0.0012793532   8.2125094e-21      -0.1712302    -0.077398079  -1.3368999e-20   6.3840961e-19   2.8771948e-19   1.0800417e-37        5.514027    0.0057932677   9.4671622e-24     0.073670696     0.012711977    0.0001236028       4.2558085
      1.5944741     0.077119091   -0.0012623788   6.5075631e-21     -0.17128464    -0.077116931   1.1598673e-20   6.3354577e-19   2.7507697e-19  -5.4407842e-38       5.5153031    0.0057722793   1.8922251e-22     0.073558517     0.012663063   0.00012382001       4.2250278
      1.6111628     0.076838443   -0.0012442749   9.7884019e-22     -0.17133857    -0.076836199   2.8993505e-20    4.752493e-19   2.0200912e-19  -1.6412227e-37       5.5165877    0.0057513611   2.2350076e-22     0.073446186     0.012614458   0.00012404156       4.1944255
      1.6280256     0.076559109   -0.0012246169  -6.1776724e-21     -0.17139127    -0.076557067    4.224726e-20   1.8500868e-19   7.6073346e-20  -5.8034801e-38       5.5178811    0.0057305436   2.2186399e-22     0.073333704      0.01256616   0.00012426747        4.164001
      1.6450642     0.076282365   -0.0012039901  -9.6819778e-21     -0.17144332    -0.076280747   3.2367043e-20  -1.9014625e-19   -7.444544e-20   4.3698247e-38       5.5191832     0.005709857   1.0681286e-23     0.073221074     0.012518168   0.00012449773        4.133754
      1.6622805      0.07600872   -0.0011837351   1.7694665e-21     -0.17149619    -0.076007572  -6.9141913e-21  -2.7786648e-19  -1.0704398e-19  -5.4962777e-38       5.5204941    0.0056893133  -1.1036529e-22     0.073108298      0.01247048   0.00012473233        4.103684
      1.6796764     0.075737345   -0.0011648557   6.9976533e-21      -0.1715513    -0.075736286  -1.4199683e-20  -1.0149237e-20  -4.9405336e-21  -2.3687589e-38        5.521814    0.0056688973   7.6752972e-23     0.072995376     0.012423094   0.00012497127       4.0737904
      1.6972537     0.075466696   -0.0011468397  -9.5972313e-22     -0.17160834    -0.075465255   1.4915149e-20   3.2023535e-21  -4.0081289e-21   6.3566892e-38       5.5231428     0.005648586    1.337884e-22      0.07288231     0.012376011   0.00012521463       4.0440729
      1.7150143     0.075196245    -0.001128156  -7.9702553e-21     -0.17166538    -0.075194566   2.5162102e-20  -2.1684036e-19  -9.3712836e-20   4.3355094e-38       5.5244808    0.0056283818   4.0449549e-23     0.072769103     0.012329227   0.00012546248        4.014531
      1.7329601     0.074927205   -0.0011079471  -7.2631824e-21     -0.17172114     -0.07492573   1.8125618e-21  -3.6731046e-19  -1.5216576e-19  -2.0013372e-38       5.5258278    0.0056083155  -1.5365861e-22     0.072655755     0.012282741   0.00012571483       3.9851641
      1.7510931     0.074661289   -0.0010867423   3.0419956e-21      -0.1717762    -0.074660236   -3.048191e-20  -2.0868428e-19  -7.9686085e-20  -5.9694797e-38        5.527184     0.005588421  -2.2030851e-22     0.072542269     0.012236553   0.00012597168       3.9559717
      1.7694152     0.074399259   -0.0010660868   3.7873022e-21     -0.17183221     -0.07439872  -9.6174912e-21   1.2802806e-19   6.0614321e-20   7.5020442e-39       5.5285495     0.005568711  -3.8347223e-23     0.072428646      0.01219066   0.00012623299       3.9269533
      1.7879284     0.074140285   -0.0010474276  -5.5682967e-21     -0.17189107    -0.074139928   2.7498135e-20  -2.1180412e-20  -9.0840194e-21   6.8542996e-38       5.5299245    0.0055491636   -8.404556e-23     0.072314888      0.01214506   0.00012649877       3.8981085
      1.8066346     0.073882404   -0.0010305457  -2.3663845e-21     -0.17195293    -0.073881612   1.1639923e-20  -2.5539695e-19  -1.2106536e-19   9.9234234e-38        5.531309    0.0055297377   -2.470566e-22     0.072200996     0.012099753   0.00012676909       3.8694366
       1.825536     0.073624462   -0.0010137404    1.010861e-20     -0.17201569    -0.073623321  -2.7464118e-20  -2.1118345e-19  -1.1331754e-19   1.6366718e-38        5.532703    0.0055104182  -1.6870345e-22     0.072086972     0.012054737   0.00012704403       3.8409372
      1.8446344     0.073367322  -0.00099578318    1.023376e-20     -0.17207757     -0.07336633  -3.7066581e-20   7.8731595e-20   9.0138942e-21  -1.1569519e-37       5.5341066    0.0054912272   1.4029715e-22     0.071972818      0.01201001   0.00012732365       3.8126097
      1.8639321     0.073112619  -0.00097663083  -5.0501463e-21     -0.17213869    -0.073111819    1.485951e-21   2.1948532e-19   8.1243951e-20  -6.0524468e-38         5.53552     0.005472196   2.1938791e-22     0.071858536      0.01196557   0.00012760793       3.7844536
       1.883431     0.072861508  -0.00095707614   -5.157955e-21     -0.17219987    -0.072861015   1.5056414e-20  -9.2680402e-20  -3.7732059e-20  -2.7887496e-38       5.5369431    0.0054533497  -6.1568523e-23     0.071744126     0.011921417   0.00012789685       3.7564682
      1.9031332     0.072614364  -0.00093897077   7.8458691e-21     -0.17226282    -0.072614554  -2.8634819e-21  -1.1374594e-19   -5.302238e-20   2.3748655e-38       5.5383762    0.0054346899   2.5265511e-23     0.071629592     0.011877547   0.00012819038       3.7286531
      1.9230409     0.072369817  -0.00092394121   -2.476443e-22     -0.17232992    -0.072370083   2.8245683e-20  -1.2984615e-19  -5.9442612e-20   1.1549329e-37       5.5398193    0.0054161683   2.5298957e-22     0.071514933     0.011833961   0.00012848854       3.7010076
      1.9431562     0.072125088  -0.00091102579  -9.5770912e-21      -0.1724007    -0.072124567    3.222636e-20  -6.7537919e-19  -2.7717512e-19   8.5813164e-38       5.5412726    0.0053977208   5.9933653e-24     0.071400153     0.011790655   0.00012879142       3.6735312
      1.9634814     0.071879073  -0.00089763111  -1.5737999e-21     -0.17247167    -0.071878138  -1.4010422e-20   -6.838522e-19  -2.8680226e-19  -2.3233395e-39       5.5427361    0.0053793357  -1.3447159e-22     0.071285253     0.011747629   0.00012909915       3.6462233
      1.9840185     0.071633531  -0.00088228314   3.8774003e-21     -0.17254088    -0.071632763  -3.0714448e-20   -3.863977e-19   -1.730558e-19   -1.194226e-37       5.5442097    0.0053610521   -5.467335e-23     0.071170235     0.011704881   0.00012941177       3.6190834
      2.0047697      0.07139097  -0.00086542629   4.1393119e-21     -0.17260885    -0.071390633  -4.2363948e-20  -1.1889327e-19  -5.7485855e-20  -4.7817623e-38       5.5456937    0.0053429191   2.5782176e-23     0.071055099     0.011662409   0.00012972923       3.5921107
      2.0257374     0.071152778  -0.00084946177  -2.9073258e-22     -0.17267786     -0.07115337  -1.8042289e-20   3.3393371e-19   1.4308775e-19   8.0088677e-38        5.547188    0.0053249592   1.1754573e-22     0.070939849     0.011620211   0.00013005146       3.5653048
      2.0469238     0.070917681  -0.00083709956  -3.1966113e-21     -0.17275152    -0.070918583   2.1404214e-20   1.7741703e-19   8.3663677e-20  -2.6764444e-38        5.548693    0.0053071214   1.1057794e-23     0.070824485     0.011578286   0.00013037843        3.538665
      2.0683311     0.070681899  -0.00082768809  -1.7584881e-22     -0.17283016    -0.070681721   1.8077307e-20   -4.331311e-20  -1.2309296e-20  -6.5372363e-38       5.5502086    0.0052893127   -1.525907e-23     0.070709009     0.011536632   0.00013071028       3.5121908
      2.0899616     0.070443358  -0.00081781833  -3.2179841e-21     -0.17290921    -0.070442542   1.2411814e-20   -1.232455e-19  -4.7157877e-20   1.7426169e-38        5.551735    0.0052715076   4.1913707e-24     0.070593423     0.011495248   0.00013104716       3.4858814
      2.1118178     0.070203955  -0.00080547329   -5.173803e-21     -0.17298575    -0.070203467  -3.0743924e-21  -2.2361914e-19  -8.9541424e-20   3.1106275e-39        5.553272    0.0052537577  -1.5972994e-22     0.070477729     0.011454131   0.00013138913       3.4597363
      2.1339019      0.06996647  -0.00079032537   2.2648623e-21     -0.17306017    -0.069965898  -2.3731353e-20   -4.930699e-20  -1.9014574e-20   4.1781881e-39       5.5548197    0.0052361255   -2.221615e-22     0.070361928      0.01141328   0.00013173617       3.4337548
      2.1562163     0.069733109  -0.00077314995   7.7415346e-21     -0.17313283    -0.069732945   -1.894405e-20   2.1476688e-19   8.1989513e-20    3.323088e-38       5.5563783    0.0052186803  -5.5025222e-23     0.070246023     0.011372693   0.00013208822       3.4079364
      2.1787634     0.069505532  -0.00075792812   4.0604936e-21     -0.17320705    -0.069507082   1.0728827e-20   3.0924692e-19   1.1166717e-19   2.3828761e-39        5.557948    0.0052014531   1.2633403e-22     0.070130014     0.011332369   0.00013244516       3.3822804
      2.2015456     0.069281111  -0.00074839866  -1.1455901e-21      -0.1732889    -0.069282554   3.2467926e-20  -2.6368494e-20  -2.3089158e-20   1.3643798e-38       5.5595289    0.0051843338   1.2628388e-22     0.070013904     0.011292306   0.00013280695       3.3567861
      2.2245655     0.069053686  -0.00074181203  -2.1904815e-21     -0.17337652    -0.069053062   2.5215928e-20   -4.004262e-19  -1.7011462e-19   5.2734288e-38       5.5611212     0.005167182   7.2658008e-23     0.069897694     0.011252501   0.00013317384        3.331453
      2.2478254     0.068821814  -0.00073271486  -3.0824119e-21     -0.17346182    -0.068820742   3.5919458e-21  -6.1851329e-19  -2.4945019e-19  -3.4992632e-39       5.5627247    0.0051500104   2.5083557e-23     0.069781386     0.011212954   0.00013354606       3.3062803
      2.2713279     0.068589909  -0.00071921451   -4.276885e-21     -0.17354239    -0.068589446  -1.3054539e-20  -5.2163877e-19  -2.0641966e-19  -4.1803772e-38       5.5643394    0.0051329282   -7.269689e-23     0.069664981     0.011173663   0.00013392361       3.2812674
      2.2950755     0.068362145  -0.00070194142   -1.858654e-21     -0.17361983    -0.068361804  -1.6311802e-20  -3.3673825e-19  -1.3487754e-19  -2.3541258e-38       5.5659655    0.0051160392  -1.7802271e-22     0.069548482     0.011134625    0.0001343064       3.2564138
      2.3190708     0.068141015  -0.00068393615   2.8197843e-21     -0.17369628    -0.068142002  -1.4905071e-20  -1.5925388e-19  -6.9347725e-20  -1.8583825e-38       5.5676032    0.0050994289  -1.5933185e-22     0.069431889      0.01109584   0.00013469428       3.2317186
      2.3433163     0.067926086  -0.00067053872   4.6630989e-21     -0.17377799    -0.067928285  -1.6936621e-20  -8.2064672e-20  -3.7177065e-20  -4.0184185e-38       5.5692527     0.005083058  -3.9182008e-23     0.069315206     0.011057305   0.00013508713       3.2071814
      2.3678147     0.067711501  -0.00066239743   4.0654753e-21     -0.17386819    -0.067712059   -3.104299e-20   1.2772574e-19   5.2727805e-20   7.1383744e-38       5.5709141    0.0050667529   6.7892077e-23     0.069198433     0.011019018   0.00013548507       3.1828013
      2.3925686     0.067492193  -0.00065373396  -6.4142945e-22     -0.17395957    -0.067491163  -1.2618082e-20   5.9664788e-19   2.4660494e-19   1.0806823e-37       5.5725876    0.0050504407   1.5964373e-22     0.069081572     0.010980979   0.00013588845       3.1585778
      2.4175806     0.067270393  -0.00063991592  -7.5659286e-21     -0.17404532     -0.06726973   3.0526357e-20    4.553216e-19   1.9617122e-19  -5.8703619e-38       5.5742729    0.0050342288   3.2185252e-23     0.068964625     0.010943184   0.00013629742       3.1345102
      2.4428535     0.067051259  -0.00061886484  -4.9697128e-21     -0.17412474    -0.067050113   2.4761615e-20   4.6428388e-20   1.9973866e-20   4.5017352e-38       5.5759702    0.0050182754  -2.2233779e-22     0.068847594     0.010905633   0.00013671195       3.1105978
      2.4683899     0.066839976  -0.00059034636   5.1478641e-21     -0.17419661    -0.066839501  -1.3858561e-20   1.7191111e-20  -1.9240783e-20   9.2990938e-38       5.5776797     0.005002802  -2.1563132e-22      0.06873048     0.010868323   0.00013713194         3.08684
      2.4941927      0.06664194  -0.00056131747   8.5402309e-21     -0.17426619    -0.066644988  -2.6520725e-20   3.1979261e-19   9.0597188e-20  -9.5229433e-38       5.5794017     0.004987988   4.6668712e-23     0.068613285     0.010831253   0.00013755703       3.0632361
      2.5202646     0.066452058  -0.00053773853    2.578958e-21     -0.17434605    -0.066454603  -3.4627183e-21   4.3583982e-19   1.5081175e-19  -7.2353439e-38       5.5811367    0.0049737013   2.2568891e-22     0.068496011     0.010794421   0.00013798714       3.0397853
      2.5466083     0.066259978  -0.00051109128  -3.3793155e-21     -0.17442694    -0.066257699   1.3432256e-20   2.3432503e-19   8.4416087e-20   -2.007901e-38       5.5828848    0.0049598171   1.7751848e-22     0.068378659     0.010757825   0.00013842291       3.0164871
      2.5732268     0.066065174  -0.00046733239  -3.4158008e-21     -0.17448842    -0.066063478   7.1663824e-21   3.7669642e-20    1.120936e-20  -3.7695586e-38       5.5846459    0.0049466542   4.5622715e-23     0.068261232     0.010721464   0.00013886487       2.9933408
      2.6001229     0.065887135  -0.00040011443   5.5193446e-22     -0.17452658     -0.06588365  -2.3351829e-21   1.0411507e-20   6.7667348e-22  -1.4628782e-38       5.5864202    0.0049348421  -3.6103367e-24     0.068143731     0.010685335   0.00013931284       2.9703457
      2.6272996     0.065721242  -0.00030320371   7.9386471e-22      -0.1745342    -0.065723307  -5.8746869e-22   5.7858617e-20   2.3558902e-20    1.141282e-38       5.5882086    0.0049250666   7.7710953e-23     0.068026157     0.010649437   0.00013976713        2.947501
      2.6547596     0.065615038  -0.00017138821  -2.9882201e-21     -0.17450754    -0.065604855   1.1282718e-20  -1.7402416e-20   2.0182716e-21   6.0956651e-39        5.590011     0.004918344   3.7746118e-23     0.067908514     0.010613769   0.00014022688       2.9248063
       2.682506     0.065518224  -4.7163909e-06  -9.7034269e-22     -0.17444303    -0.065538658   9.6473468e-21  -2.6507823e-19  -9.1625479e-20  -3.8051433e-39       5.5918311    0.0049156919    -8.89071e-23     0.067790799     0.010578328   0.00014069292       2.9022604
      2.7105418     0.065576052   0.00019935294   1.9123738e-21     -0.17434427    -0.065542306  -5.7933025e-21  -2.6724604e-19  -9.7019429e-20  -2.1515995e-39       5.5936657    0.0049181888  -1.3053781e-23     0.067673027     0.010543115   0.00014116254       2.8798645
      2.7388699     0.065551887   0.00044653348  -2.0798195e-21     -0.17418922    -0.065629932  -9.3796352e-21  -1.6451014e-20  -9.3440187e-21  -1.3439996e-38       5.5955274    0.0049270579   1.7795417e-23     0.067555152     0.010508115   0.00014164028       2.8576101
      2.7674935     0.066014704   0.00072368263  -2.7128051e-21     -0.17399761    -0.065886718  -2.5838053e-21   6.4826479e-20   2.6559433e-20   1.0112576e-38       5.5973989    0.0049437782  -1.3539113e-22     0.067437376     0.010473383   0.00014211362       2.8355309
      2.7964157     0.066010429   0.00094867348   2.5688525e-21     -0.17387422     -0.06632202  -5.1403649e-21  -3.4297794e-20  -2.5385987e-21   5.4780742e-38       5.5993271    0.0049688629  -1.3561295e-22     0.067318839     0.010438677   0.00014259865       2.8134752
      2.8256394     0.067823195    0.0009967276   4.3756812e-21     -0.17387335    -0.066939096  -1.5349293e-20   1.3926302e-19   6.4484948e-20   6.3298783e-38       5.6012364    0.0049990324   1.7449516e-23     0.067203274     0.010405041   0.00014303462       2.7921055
      2.8551679     0.063891011   0.00067333017   1.7074916e-21     -0.17426376    -0.067565655  -1.3261846e-20   4.6140671e-19   1.8798305e-19   3.9044871e-38        5.603315    0.0050273597    1.205991e-22     0.067074526     0.010367891   0.00014360112       2.7685129
      2.8850044     0.047038136   0.00018829756   -4.108853e-22     -0.17471379    -0.067274534   1.2784235e-21   5.0650861e-19   2.0428992e-19  -2.0102738e-39       5.6052996    0.0050389044   1.1890608e-22        0.066954     0.010333373   0.00014451753       2.7465962
