#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
    0.016064871               0            0.05      -2.7254139  -0.00044429456  -1.6480239e-19       8637.1005       1.0677132   5.2039633e-18  -3.1383137e-14  -3.8795581e-18  -1.8898672e-35               0               0               0             0.1             0.1               0        11601891
    0.016292394               0            0.05      -2.6683108  -0.00042928777  -1.6137169e-19       8576.7819       1.0454796  -8.1099648e-18    3.148923e-14   3.8384298e-18  -2.9770119e-35               0               0               0             0.1             0.1               0        11601891
    0.016522289               0            0.05      -2.6126063  -0.00041112528   2.1536661e-21       8517.1081       1.0236585   3.6110478e-18    3.159609e-14    3.797484e-18   1.3396078e-35               0               0               0             0.1             0.1               0        11601891
    0.016754582               0            0.05      -2.5582757  -0.00039979435  -7.4062885e-20       8458.0691       1.0028584  -7.9340033e-18   3.1704384e-14   3.7591332e-18  -2.9739966e-35               0               0               0             0.1             0.1               0        11601891
    0.016989298               0            0.05      -2.5052764  -0.00038188082   7.3690293e-20       8399.6518      0.98177655  -7.1734192e-18   6.3627469e-14   7.4369672e-18  -5.4336624e-35               0               0               0             0.1             0.1               0        11601891
    0.017226461               0            0.05      -2.4535472  -0.00037317847   7.8654049e-20       8341.8464      0.96245366   2.7971411e-18   7.0371362e-20    1.070331e-23  -2.2559144e-39               0               0               0             0.1             0.1               0        11601891
    0.017466098               0            0.05      -2.4031534  -0.00036046019   7.0792481e-20       8284.6418      0.94187188    6.750154e-19   3.2036001e-14   3.6421355e-18   2.6121987e-36               0               0               0             0.1             0.1               0        11601891
    0.017708234               0            0.05      -2.3538974   -0.0003405615   2.1299566e-19       8228.0242      0.92352681   4.8809523e-18  -3.2149091e-14  -3.6084708e-18  -1.9058496e-35               0               0               0             0.1             0.1               0        11601891
    0.017952896               0            0.05      -2.3057034  -0.00033340235  -6.9721003e-20       8171.9911      0.90470804   6.9055639e-18  -6.4526027e-14   -7.143573e-18   -5.452628e-35               0               0               0             0.1             0.1               0        11601891
    0.018200108               0            0.05      -2.2585704  -0.00032615242  -2.0728955e-19       8116.5298      0.88678184   2.6987438e-18   1.2562256e-19   1.8140724e-23   1.1529525e-38               0               0               0             0.1             0.1               0        11601891
      0.0184499               0            0.05      -2.2125413  -0.00032902164  -1.9630771e-19       8061.6363      0.86839234  -2.0692142e-18   3.2494837e-14   3.5003228e-18  -8.3238141e-36               0               0               0             0.1             0.1               0        11601891
    0.018702296               0            0.05      -2.1676122  -0.00031652137   1.2882858e-19       8007.2956      0.84975204  -1.1350957e-17   9.7836465e-14   1.0382616e-17  -1.3868033e-34               0               0               0             0.1             0.1               0        11601891
    0.018957324               0            0.05      -2.1237318  -0.00030927283   3.2251846e-19       7953.5032      0.83238879   7.2649558e-18  -3.2731075e-14  -3.4255369e-18  -2.9879259e-35               0               0               0             0.1             0.1               0        11601891
    0.019215012               0            0.05       -2.080933  -0.00028676108  -6.3273331e-20       7900.2459      0.81416697   6.5588641e-18  -6.5701645e-14  -6.7709403e-18  -5.4544476e-35               0               0               0             0.1             0.1               0        11601891
    0.019475387               0            0.05      -2.0390871  -0.00027838137  -2.4678428e-19       7847.5161      0.79905234    2.556763e-18   1.6323338e-19   2.2285037e-23   1.9755622e-38               0               0               0             0.1             0.1               0        11601891
    0.019738478               0            0.05      -1.9983288  -0.00026197586  -1.2378018e-21       7795.3061      0.78143188  -1.1553909e-17   6.6188287e-14   6.6349737e-18  -9.8101663e-35               0               0               0             0.1             0.1               0        11601891
    0.020004313               0            0.05      -1.9584108  -0.00023488445   4.8362977e-21       7743.6002      0.76794938   1.3084286e-20  -5.3331541e-20  -6.3963851e-24    1.317023e-40               0               0               0             0.1             0.1               0        11601891
     0.02027292               0            0.05      -1.9195402  -0.00026183615   -5.904051e-20       7692.4031      0.75325112  -6.3210863e-18   6.6683986e-14   6.5297932e-18  -5.4794699e-35               0               0               0             0.1             0.1               0        11601891
    0.020544328               0            0.05      -1.8817255  -0.00021638557   1.7099051e-19       7641.6895      0.73620948  -4.3532332e-18   3.3467488e-14   3.2242959e-18  -1.9056689e-35               0               0               0             0.1             0.1               0        11601891
    0.020818567               0            0.05      -1.8443331  -0.00020737278  -5.2439939e-20       7591.4583      0.72679773   4.3370527e-18  -3.3594332e-14  -3.2162838e-18  -1.9192729e-35               0               0               0             0.1             0.1               0        11601891
    0.021095666               0            0.05      -1.8079372  -0.00022380302  -1.1143839e-19       7541.7176      0.71058122  -6.1561102e-18   6.7444637e-14   6.3546417e-18  -5.5047543e-35               0               0               0             0.1             0.1               0        11601891
